World Name: GOOFINDER
Size: 100x60
Tile Count: 6000
Version: 25
Flags: 64
Weather: Base=0, Current=8

--- TILE LIST ---
Index | X, Y | Fg | Bg | Flags | TileFlags | Type | Extra Data
 5615 |  15,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5616 |  16,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5617 |  17,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5618 |  18,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5619 |  19,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5620 |  20,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5621 |  21,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5622 |  22,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5623 |  23,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5624 |  24,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5625 |  25,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5626 |  26,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5627 |  27,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5628 |  28,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5629 |  29,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5630 |  30,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5631 |  31,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5632 |  32,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5633 |  33,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5634 |  34,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5635 |  35,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5636 |  36,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5637 |  37,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5638 |  38,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5639 |  39,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5640 |  40,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5641 |  41,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5642 |  42,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5643 |  43,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5644 |  44,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5645 |  45,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5646 |  46,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5647 |  47,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5648 |  48,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5649 |  49,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5650 |  50,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5651 |  51,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5652 |  52,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5653 |  53,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5654 |  54,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5655 |  55,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5656 |  56,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5657 |  57,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5658 |  58,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5659 |  59,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5660 |  60,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5661 |  61,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5662 |  62,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5663 |  63,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5664 |  64,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5665 |  65,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5666 |  66,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5667 |  67,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5668 |  68,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5669 |  69,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5670 |  70,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5671 |  71,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5672 |  72,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5673 |  73,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5674 |  74,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5675 |  75,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5676 |  76,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5677 |  77,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5678 |  78,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5679 |  79,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5680 |  80,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5681 |  81,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5682 |  82,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5683 |  83,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5684 |  84,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5685 |  85,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5686 |  86,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5687 |  87,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5688 |  88,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5689 |  89,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5690 |  90,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5691 |  91,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5692 |  92,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5693 |  93,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5694 |  94,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5695 |  95,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5696 |  96,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5697 |  97,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5698 |  98,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5699 |  99,  56 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5700 |   0,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5701 |   1,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5702 |   2,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5703 |   3,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5704 |   4,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5705 |   5,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5706 |   6,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5707 |   7,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5708 |   8,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5709 |   9,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5710 |  10,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5711 |  11,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5712 |  12,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5713 |  13,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5714 |  14,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5715 |  15,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5716 |  16,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5717 |  17,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5718 |  18,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5719 |  19,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5720 |  20,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5721 |  21,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5722 |  22,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5723 |  23,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5724 |  24,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5725 |  25,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5726 |  26,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5727 |  27,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5728 |  28,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5729 |  29,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5730 |  30,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5731 |  31,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5732 |  32,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5733 |  33,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5734 |  34,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5735 |  35,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5736 |  36,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5737 |  37,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5738 |  38,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5739 |  39,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5740 |  40,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5741 |  41,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5742 |  42,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5743 |  43,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5744 |  44,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5745 |  45,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5746 |  46,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5747 |  47,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5748 |  48,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5749 |  49,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5750 |  50,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5751 |  51,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5752 |  52,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5753 |  53,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5754 |  54,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5755 |  55,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5756 |  56,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5757 |  57,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5758 |  58,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5759 |  59,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5760 |  60,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5761 |  61,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5762 |  62,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5763 |  63,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5764 |  64,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5765 |  65,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5766 |  66,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5767 |  67,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5768 |  68,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5769 |  69,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5770 |  70,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5771 |  71,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5772 |  72,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5773 |  73,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5774 |  74,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5775 |  75,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5776 |  76,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5777 |  77,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5778 |  78,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5779 |  79,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5780 |  80,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5781 |  81,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5782 |  82,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5783 |  83,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5784 |  84,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5785 |  85,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5786 |  86,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5787 |  87,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5788 |  88,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5789 |  89,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5790 |  90,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5791 |  91,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5792 |  92,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5793 |  93,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5794 |  94,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5795 |  95,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5796 |  96,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5797 |  97,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5798 |  98,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5799 |  99,  57 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5800 |   0,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5801 |   1,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5802 |   2,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5803 |   3,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5804 |   4,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5805 |   5,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5806 |   6,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5807 |   7,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5808 |   8,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5809 |   9,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5810 |  10,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5811 |  11,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5812 |  12,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5813 |  13,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5814 |  14,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5815 |  15,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5816 |  16,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5817 |  17,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5818 |  18,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5819 |  19,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5820 |  20,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5821 |  21,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5822 |  22,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5823 |  23,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5824 |  24,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5825 |  25,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5826 |  26,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5827 |  27,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5828 |  28,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5829 |  29,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5830 |  30,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5831 |  31,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5832 |  32,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5833 |  33,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5834 |  34,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5835 |  35,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5836 |  36,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5837 |  37,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5838 |  38,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5839 |  39,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5840 |  40,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5841 |  41,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5842 |  42,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5843 |  43,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5844 |  44,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5845 |  45,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5846 |  46,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5847 |  47,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5848 |  48,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5849 |  49,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5850 |  50,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5851 |  51,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5852 |  52,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5853 |  53,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5854 |  54,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5855 |  55,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5856 |  56,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5857 |  57,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5858 |  58,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5859 |  59,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5860 |  60,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5861 |  61,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5862 |  62,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5863 |  63,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5864 |  64,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5865 |  65,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5866 |  66,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5867 |  67,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5868 |  68,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5869 |  69,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5870 |  70,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5871 |  71,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5872 |  72,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5873 |  73,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5874 |  74,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5875 |  75,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5876 |  76,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5877 |  77,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5878 |  78,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5879 |  79,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5880 |  80,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5881 |  81,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5882 |  82,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5883 |  83,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5884 |  84,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5885 |  85,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5886 |  86,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5887 |  87,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5888 |  88,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5889 |  89,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5890 |  90,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5891 |  91,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5892 |  92,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5893 |  93,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5894 |  94,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5895 |  95,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5896 |  96,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5897 |  97,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5898 |  98,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5899 |  99,  58 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5900 |   0,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5901 |   1,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5902 |   2,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5903 |   3,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5904 |   4,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5905 |   5,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5906 |   6,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5907 |   7,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5908 |   8,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5909 |   9,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5910 |  10,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5911 |  11,  59 | 3760 |    0 | 0x0001 | 0x0001 |  42 | {}
 5912 |  12,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5913 |  13,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5914 |  14,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5915 |  15,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5916 |  16,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5917 |  17,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5918 |  18,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5919 |  19,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5920 |  20,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5921 |  21,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5922 |  22,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5923 |  23,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5924 |  24,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5925 |  25,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5926 |  26,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5927 |  27,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5928 |  28,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5929 |  29,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5930 |  30,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5931 |  31,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5932 |  32,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5933 |  33,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5934 |  34,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5935 |  35,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5936 |  36,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5937 |  37,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5938 |  38,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5939 |  39,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5940 |  40,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5941 |  41,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5942 |  42,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5943 |  43,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5944 |  44,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5945 |  45,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5946 |  46,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5947 |  47,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5948 |  48,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5949 |  49,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5950 |  50,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5951 |  51,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5952 |  52,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5953 |  53,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5954 |  54,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5955 |  55,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5956 |  56,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5957 |  57,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5958 |  58,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5959 |  59,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5960 |  60,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
 5961 |  61,  59 |    8 |    0 | 0x0000 | 0x0000 |   0 | None
